Conf Unmarked,Greedy Variances
51,22.10440463264331
52,19.12241267901796
53,18.19259228920341
54,16.498381168968706
55,17.283502972487955
56,14.08979784565238
57,12.840950120610232
58,12.287928925531412
59,12.22896152582058
60,11.248481072850726
61,14.35653161456485
62,14.186564457651864
63,14.990845347558107
64,14.977641113784683
65,11.174154827597079
66,13.554618319147824
67,10.980853239126061
68,11.200000000000003
69,10.0921273733854
70,11.763374271044711
71,9.97102235721456
72,11.420057470343927
73,12.385754876805562
74,10.556725081408745
75,12.924895873210483
76,11.23890860656259
77,9.291003303318293
78,9.95539831225027
79,9.177297471962477
80,8.455153845087416
81,11.090536506409418
82,8.653806995201828
83,8.980117187600438
84,8.324175894783007
85,8.584566901649081
86,8.45981626020699
87,8.00713223736605
88,8.058745422072704
89,7.484589746503771
90,8.565624701713952
91,7.933333333333332
92,7.588203564305146
93,8.160553374616345
94,7.5573854456556
95,7.354334107091557
96,7.538359089769882
97,7.4255142555836855
98,7.269627029934286
99,7.818123531612655
100,7.573090988799581
101,7.119343838398479
102,7.32076632297163
103,8.659788937638403
104,7.641101578524744
105,6.110477600641092
106,6.323969383021747
107,8.470212519448605
108,7.092001909588076
109,6.311030327541865
110,6.09624190126344
111,6.828365028704334
112,6.452567327302032
113,6.530757145147023
114,6.632164051046988
115,6.537307464766277
116,7.194588886673254
117,6.557438524302
118,6.087177780657743
119,6.539984289551143
120,5.91297161614474
121,7.61478696345907
122,7.935259927272622
123,6.7665868934006195
124,6.592265286107556
125,5.955908364342457
126,6.046947219276314
127,6.55578782208927
128,5.659320788874157
129,5.524615622627313
130,5.692978669076622
131,5.679507602213987
132,5.3434601773258
133,5.04690707698993
134,6.122502256539421
135,5.869276775969788
136,5.673196135920896
137,5.195076580668695
138,4.878609519012795
139,5.08647599393597
140,5.445909636392388
141,4.800022021967401
142,4.836687680336797
143,4.884641178678782
144,4.325399629520501
145,4.871589203473872
146,4.510844648671072
147,4.534625484864418
148,3.8056136107924208
149,5.255419130864051
150,4.022894908733265
151,4.377446293722148
152,4.429210749743826
153,4.6922977237846295
154,4.127155957154047
155,4.092936469462812
156,3.8635652722564657
157,4.176352576298079
158,3.811661908596854
159,3.9910172340658003
160,4.771209583952969
161,4.3639204946164325
162,3.717254735209831
163,3.313962046319245
164,3.6880792316537327
165,4.074272822749959
166,3.290740566371954
167,3.36095302550574
168,3.3550028978295146
169,3.2347488310531944
170,3.480958080902115
171,3.7785249577890903
172,3.1223934496535124
173,3.095311354444393
174,3.5248779748660892
175,2.882227148115383
176,2.781116274977699
177,3.2373492964512685
178,2.6512838171162807
179,2.8639747168399774
180,3.341822523381184
181,3.0342196507321093
182,3.0075072734741632
183,2.386464286634773
184,2.72310696900174
185,2.7189208126548166
186,2.7035374492004025
187,2.633517861441348
188,2.6766903447754378
189,2.5917799220515034
190,2.319224403320085
191,5.611622443080842
192,4.463611583622618
193,4.161160923667885
194,5.174074834627576
195,5.310881684232385
196,5.619413442267977
197,4.483419096067424
198,4.414976489942702
199,4.267412351028559
200,4.176364340824353
201,3.633127664318021
202,3.9026469404918815
203,3.2777003137989333
204,2.6076476785114617
205,2.238123886348134
206,2.4602422608133554
207,2.808138764840857
208,2.630295109420064
209,2.557049183942407
210,2.465945875956851
211,2.165022453052676
212,2.177001933388292
213,2.418913538341393
214,2.5654710518625383
215,2.5415375120525114
216,2.688401011754013
217,2.60388706012175
218,2.429153523910406
219,2.2637968624785882
220,2.349382333302428
221,2.223620940192797
222,2.4668782446260007
223,2.297983833046308
224,2.7167991222742978
225,2.510624999179611
226,2.645746944346462
227,2.2109765981881373
228,1.9052486877985977
229,2.083844231937389
230,2.189236502204601
231,2.3659715526538982
232,2.2805171072903603
233,2.2147894460308035
234,1.9115263088506174
235,2.0159009668728403
236,1.8830370934537202
237,2.0905122630096913
238,1.9231954530985265
239,2.033498333497794
240,2.8058438218151083
241,2.3139365745327907
242,2.30705071470347
243,2.3476848797291576
244,2.7628963031379725
245,2.633370406943871
246,2.730501206479254
247,2.532024753328542
248,2.0703433879365014
249,2.1027341016585384
250,2.2158165642034646
251,2.18464691363845
252,1.935170090214169
253,1.9722409187104963
254,2.187910180711219
255,1.7794537505674541
256,2.6828195293712525
257,1.8822138407965463
258,2.102103577657712
259,4.284311512884884
260,3.1919842339445252
261,2.958687570704246
262,3.186979938544506
263,2.800897392860015
264,2.6228133427286915
265,2.7134391887776497
266,3.0077283596721287
267,2.6342348491363223
268,2.2761602584999108
269,2.0792114335857454
270,1.760180508413172
271,1.7896859848425222
272,1.8606787070409692
273,1.6607077828853742
274,1.8357024202928882
275,1.8436258141196948
276,2.184073768089816
277,1.7615169962012174
278,1.6969927749196971
279,1.8098249100362647
280,1.9527511695857398
281,1.7809446035663699
282,2.267345445049174
283,2.540568794929582
284,2.3364713372034163
285,2.403517586649512
286,2.0491037797326173
287,2.0695695713995286
288,1.2760826180434253
289,1.4959193170671339
290,1.46318846208416
291,1.3548670334476065
292,0.0
293,0.0
