Conf Unmarked,Greedy Variances
51,24.5466245475841
52,20.793796850632496
53,21.16590135285751
54,22.29456845424049
55,19.957956207988833
56,17.752698086299844
57,18.448492153970253
58,16.837458240482736
59,16.647108458087356
60,17.281888854704615
61,15.466581179521093
62,17.49611609952052
63,16.03182888449888
64,14.845880310334351
65,15.411837547435466
66,15.78996727883458
67,14.254535841254494
68,12.909476225884093
69,14.218217247308369
70,17.18248403575248
71,13.131079394766576
72,12.5793609623948
73,13.176740981011138
74,12.6038552150072
75,13.918487181323504
76,14.710979435233995
77,22.46521052844623
78,16.21093978614442
79,12.541727546917574
80,12.98566118947271
81,13.111693011922178
82,15.52272878001087
83,12.828051884027424
84,11.202678434268755
85,11.043497799931526
86,12.322294636126882
87,11.7945927348754
88,13.469856367294922
89,13.799879327169656
90,12.63323405743755
91,12.103553219391413
92,11.61724086935735
93,14.43522081576863
94,11.268530865187943
95,12.634245876883629
96,11.875459863610429
97,11.111568709882707
98,11.353277572223117
99,10.524600117766417
100,11.390578343525846
101,11.498982031525134
102,11.161390684159587
103,11.181433392737283
104,14.746554259324146
105,12.633729105498153
106,11.098986440211556
107,11.332414178413668
108,11.757321477842362
109,10.493153455679776
110,10.894949548605842
111,10.65508670776545
112,11.044668491327991
113,9.444403100733169
114,10.193116336310004
115,9.906764348722096
116,10.251068967294202
117,9.37802997554509
118,9.83646261507549
119,10.06495570448938
120,10.326376019062776
121,9.192548629490927
122,8.779993601476901
123,9.50410292841586
124,10.408269515416842
125,9.042203833355144
126,9.529635700184519
127,9.956319147768527
128,9.758030104910757
129,9.061280463537638
130,10.404273577744656
131,13.71083756255126
132,11.970731324545067
133,9.781597817387052
134,10.11485192262678
135,9.091679334434394
136,8.60427396843043
137,8.083731777121532
138,9.066453124329763
139,9.89327329990398
140,7.8576340710448225
141,8.965090419076777
142,8.604036658898217
143,7.873193567567164
144,7.849983260883117
145,8.754978291580992
146,8.260088664778362
147,7.854620155298002
148,7.906004458040217
149,8.085387911661119
150,8.802252388514608
151,7.720120461435476
152,8.309648147478466
153,8.23366822200304
154,8.029713783434472
155,7.5587863590805515
156,7.187547101294944
157,7.875536955238882
158,7.34657553209336
159,7.305185906708091
160,7.428976574116755
161,7.829014731503561
162,7.481546031988965
163,7.945808772261952
164,6.680035553797601
165,6.716385402221458
166,6.664081602337093
167,6.873339153707032
168,6.6179436215321275
169,7.095127436017857
170,6.858370704493441
171,6.86501820827884
172,6.334920615029651
173,6.28893728499523
174,6.773526451185382
175,6.084094887687577
176,6.293566075216951
177,6.863175350336035
178,6.803022330342228
179,8.023925118391592
180,6.6712921370434515
181,6.0193013574557686
182,6.818901648656531
183,6.2489549032227245
184,6.512060812918898
185,6.475265459465626
186,6.2478287339594125
187,7.232562467522013
188,6.217745667837283
189,6.558912630390297
190,6.28625023215845
191,5.678382092653632
192,5.817950715989515
193,6.139232089242591
194,6.7094253769521055
195,6.030960207764271
196,5.739496676214652
197,6.120301661015713
198,5.707647803118588
199,5.5540250409304255
200,6.510474775697134
201,6.221644790002669
202,6.734312961046525
203,6.102408812727252
204,5.634291020264527
205,6.360906344731916
206,5.673036997614037
207,5.656301559868233
208,6.116722556047838
209,5.909612755172691
210,5.47997461872219
211,5.374816531745771
212,5.790332094249867
213,5.544767430773944
214,5.653589429907657
215,5.700098793982101
216,5.596912051716292
217,5.580275757828063
218,5.352815798775779
219,5.357542403378012
220,6.118627491399965
221,5.484778928412686
222,5.321055567663591
223,6.64975096715434
224,4.943991448896251
225,5.216309713347464
226,5.4922672497587905
227,5.286098767042273
228,5.716082103096873
229,5.316223165030796
230,5.625830973247191
231,4.9918047077686065
232,5.1600169907164295
233,5.296659657171531
234,5.020882426749413
235,5.284087152567572
236,5.636160672436481
237,5.026079717186736
238,4.897137194125821
239,4.888376820920429
240,5.058369187070264
241,4.599353150606042
242,4.90114410987042
243,4.789360497735109
244,5.126551256223049
245,4.815228308270353
246,4.681635976676878
247,4.607932584896116
248,4.838253523953626
249,4.82651539677265
250,4.717766258718249
251,4.92677930086894
252,5.2591943353161055
253,4.887907998916033
254,4.789880517812207
255,4.703579917502741
256,4.440201728493487
257,4.7137332453456295
258,4.6708592421055
259,4.459711727241824
260,4.940599775129581
261,4.455365344027255
262,4.357061041056599
263,4.2131510640562375
264,4.3699600324381525
265,4.478802863137117
266,4.541135786140935
267,4.739853168991775
268,4.214715302829903
269,4.329255652552568
270,4.220298358240891
271,4.248639087339474
272,5.059449265127249
273,4.491290074211624
274,4.502714764530427
275,4.184359501386738
276,4.306579631643726
277,4.333579788192958
278,4.203212568482752
279,4.365087471494462
280,4.349997771090364
281,4.09363025620806
282,4.330532407072929
283,4.2770682949868
284,4.386375898583547
285,3.884447529547574
286,4.252311641780267
287,3.913840059125732
288,4.112511776957301
289,3.8699775856641065
290,3.8709335941054337
291,3.9428882342585077
292,4.030218574674577
293,3.7020365594675795
294,3.897033522563577
295,3.8883257477073117
296,4.027791875353274
297,3.9152915650121742
298,3.8901066434874454
299,4.28677772243397
300,4.1298471915884924
301,3.556601056997257
302,3.994115526716577
303,3.6795565901920813
304,4.1268400975896995
305,3.7275607680918332
