Conf Unmarked,Greedy Variances
51,34.58271808277503
52,33.06695021314926
53,31.068008897535268
54,33.98089866328577
55,30.04631013535606
56,24.523797965785533
57,27.22696952578129
58,28.234710513440326
59,21.895066524978294
60,25.514701644346147
61,27.570918785319193
62,26.772705835940034
63,21.1494523110637
64,21.653295553641097
65,20.0
66,20.939602033785967
67,19.887103861548063
68,19.694394467462054
69,19.863581175385047
70,17.48765937816495
71,19.9280013565601
72,17.531893556221092
73,17.64755544747218
74,21.55391276672418
75,16.07404740567851
76,18.087174771705566
77,15.198650651912782
78,15.274624834258006
79,16.65477333979661
80,14.869821536514074
81,14.599873953032759
82,14.485334368863487
83,14.947237086758802
84,13.351625820279157
85,13.606922731544493
86,13.98221694250815
87,13.390444557787713
88,14.414983093291566
89,14.346267686327959
90,14.386946231042666
91,13.195702897997599
92,14.182218522580387
93,12.123700822722775
94,13.42131159656992
95,13.286717857193574
96,11.554114984784972
97,11.104517804329312
98,12.779851053784473
99,13.356331759400842
100,11.164748162537292
101,11.364170285547095
102,12.197840956497178
103,13.67936650790084
104,12.030494971632365
105,10.220680661993331
106,9.850723051719761
107,10.378978092425841
108,10.888353604007015
109,10.53876918809782
110,11.876207501300472
111,10.01777216408266
112,10.900655232463057
113,10.432096490851897
114,11.28168373626783
115,10.6443579279281
116,9.502151602745238
117,10.81882410128761
118,18.445866745696716
119,15.636993242521616
120,11.924153941568443
121,9.131220812754961
122,10.798691505436022
123,9.17522314257187
124,9.243573688260307
125,8.955490311236403
126,11.356174065972512
127,10.282928178079086
128,9.114543602584295
129,11.671954039967392
130,9.571071721018964
131,9.401164291095254
132,9.358573412750742
133,10.782402548664978
134,8.892205039714254
135,9.702544819088008
136,8.889032918237708
137,8.674236557854424
138,8.526756938628417
139,8.915465303965634
140,8.573104405317673
141,8.799296571942426
142,8.580352718727696
143,8.955617197283223
144,8.399159701332081
145,7.869915035570068
146,9.920813230822953
147,7.945801546879957
148,9.90740326162359
149,7.808479617490199
150,8.385754575271601
151,8.97658361085894
152,7.554372363833637
153,7.6797556190367215
154,8.12242472967457
155,7.558053777670305
156,7.585941862832328
157,8.475364492519558
158,8.900374603539635
159,9.161794844107392
160,7.49237885345136
161,7.719557510699543
162,7.770177579823293
163,8.34151936310163
164,7.088911373247042
165,7.330024587388181
166,14.223716295497763
167,13.788608825161923
168,13.389743587288494
169,11.386762874056876
170,11.359089316979205
171,8.631042353915278
172,8.241547481443572
173,9.116830331453855
174,8.110073853220968
175,7.079017657839257
176,6.8329141067039885
177,6.754775920042555
178,6.729148432111486
179,7.698178869468844
180,6.527819498617098
181,7.273341624015033
182,7.298396785233929
183,7.8603193037803365
184,8.233093404892282
185,6.776410458809949
186,7.105070145873142
187,6.553356091559762
188,7.18884053860936
189,6.735453659554047
190,6.913556755503822
191,7.116038392753837
192,7.386294472217433
193,7.304726977884945
194,7.13952576695544
195,6.896884012399412
196,8.376534756065515
197,7.0271469810207865
198,7.190828392962087
199,7.963575479924957
200,7.956803245234448
201,6.21732582304665
202,7.093032441936685
203,6.496190219563735
204,6.35544249133703
205,6.455850241854424
206,6.775379511282478
207,6.639908363945428
208,6.323871024380225
209,7.3224693710096505
210,6.8600726224491755
211,6.6207320583988665
212,6.268159100680331
213,6.132109647967972
214,6.352819035368874
215,6.128205757211574
216,6.223067681226376
217,6.366254396762086
218,6.224772036316028
219,6.237
220,5.885075863030812
221,5.899040804634846
222,5.882930619665147
223,6.49691988502903
224,6.208057120882714
225,5.687343661002239
226,5.856990262179387
227,7.716281551379441
228,5.732608492711874
229,5.593069377024725
230,6.214754241940759
231,6.253190571675351
232,5.909039954123567
233,5.6320970731569355
234,5.7131682460690785
235,6.506363800829333
236,5.95243073212518
237,5.806309309387488
