iteration,mean_variance,std_variance,relative_std
120,26.053968606808787,1.8778763525235946,7.207640344023604
121,25.981515194401045,1.876549696618439,7.222633793978386
122,26.070306278576254,1.8465441677382002,7.082940062179596
123,26.142496411116298,1.8057181211282547,6.907213805183609
124,26.193576927807044,1.8236148787454536,6.962068921596989
125,26.21382388126897,1.8946930982688341,7.2278394287324215
126,26.182832937580304,1.942943773992338,7.420678192555798
127,26.164145855892958,1.9350526042657992,7.395817982836871
128,26.116443941910745,1.9532329534467254,7.478939161055714
129,26.175952722034452,1.8917107844932584,7.226903274855206
130,26.209971498891043,1.8584608552976543,7.090663396472166
131,26.17549222155164,1.8796520045323053,7.180961445243389
132,26.204299331144046,1.8682623405197902,7.12960234849456
133,26.161159750132867,1.8869292895393064,7.21271269149191
134,26.097655867579768,1.8900515476069204,7.242227260552038
135,26.0642989281163,1.9076985474835664,7.31920145922543
136,26.009125176186746,1.8979084913101147,7.2970869971735475
137,26.03177398728237,1.9135509596192175,7.350828109348477
138,26.027165596798977,1.9597592724566324,7.529668434958814
139,25.987935958343183,1.9637356831593422,7.556335702485457
140,25.903636358476945,1.9520348322390706,7.535756004389202
141,25.9192919573175,1.9590541758467466,7.558285847749283
142,25.942514521720938,1.9225113740644928,7.410659334718028
143,25.900330140489388,1.9244719267973465,7.430298827692794
144,25.98994602529178,1.8913320314986635,7.277167985105233
145,25.960227873957923,1.8674046530034825,7.193329203696146
146,25.994970621794884,1.8827155133354867,7.24261450696531
147,26.027490832346096,1.8353981026603974,7.051767358148201
148,25.98036250572698,1.8212068658556693,7.009936314222758
149,25.99751609071911,1.835793508245849,7.061418874940947
150,26.005301793666206,1.8980686719508408,7.298775791993039
151,26.034259284803163,1.9001236119541092,7.2985506949424055
152,26.051278486783993,1.8911743238457785,7.259429992294564
153,26.053599766036438,1.8385809050632689,7.056916977208076
154,26.048143864741814,1.857731475331104,7.131914983952803
155,26.00726123611712,1.8341616182510387,7.05249815272313
156,26.02585101215318,1.8669470766298508,7.1734333519317035
157,26.07246634948775,1.827140606342325,7.007931592855322
158,26.105354318799403,1.7946747771084015,6.874738244085014
159,26.08034181191756,1.7950167922999276,6.882642893428968
160,26.07987574789508,1.7320176336141078,6.6412035485019505
161,26.082673496793394,1.699320854678468,6.515132947883516
162,26.112106731430334,1.6719550879174427,6.4029881047665995
163,26.070652640829223,1.6895206562372762,6.48054607421419
164,26.087548922602014,1.6912265742056554,6.482887983164996
165,26.05211608280959,1.6733321674954449,6.423018238428578
166,26.012313694538157,1.7021115352408815,6.543483810124419
167,26.052397654947175,1.7213235663551159,6.607159882761302
168,26.067172495741545,1.7170475508043983,6.587011119387433
169,26.0305356565497,1.733937404991837,6.661166822956065
170,26.079910980099054,1.7496300935160074,6.708727245469157
171,26.075447090909073,1.7440390325634119,6.688433860723533
172,26.112558099290915,1.7267946249660522,6.612889546861145
173,26.101678903123293,1.7307279561852111,6.63071506859321
174,26.079587795829763,1.707720759179991,6.548112541307355
175,26.017268191281534,1.7020687707226279,6.542073357620983
176,26.00484534525512,1.7319064878708572,6.659937657298405
177,26.010852807396702,1.7149876384102998,6.593354132251323
178,26.029692717805204,1.6592055502542162,6.374280204695857
179,26.037009320458406,1.6717871322166955,6.4208108989810135
180,26.027795341617868,1.69446375241451,6.5102085296678975
181,26.00090994702915,1.6711412157811647,6.427241274192823
182,26.04758092648919,1.7110249501036545,6.568843974158158
183,26.090436303639546,1.735329698826734,6.65120996303408
184,26.069930929426857,1.7445581507570247,6.691840325467938
185,26.057492848935386,1.7453432297541045,6.698047428708833
186,26.082830901167547,1.7042807532834083,6.534109582434626
187,26.099960718525363,1.7074156076733127,6.541832097323481
188,26.0707405954685,1.7057418033893819,6.542743951377685
189,26.0502657493794,1.7204468558425825,6.604335143427736
190,26.058613280975635,1.6924982764452743,6.494966781984905
191,26.064804654213724,1.6438765486046085,6.306882289788632
192,26.072162283961667,1.6066325382371178,6.162252753487349
193,26.054744063780653,1.5622650136211353,5.9960865852176175
194,26.034824188184587,1.5167131070108026,5.8257090428101845
195,26.08162331250323,1.4993798398173597,5.748798001766149
196,26.034750492728115,1.502528570853858,5.771242444875883
197,26.08031752525094,1.4833361169615313,5.687569238853655
198,26.073006064492084,1.4987651236479032,5.7483403330658485
199,26.054169809078594,1.494487675328812,5.73607866333955
200,26.07078343611615,1.5152670717522323,5.8121271095103175
201,26.086486041690534,1.532228714848478,5.873649338587505
202,26.079022693286127,1.542410011079499,5.914370447158598
203,26.064479529733017,1.5410082064120902,5.912292262173075
204,26.092957729795934,1.550681904837303,5.94291348989753
205,26.11977588242767,1.5523157729955945,5.943066969575071
206,26.116492678074586,1.5354106942785737,5.8790845815509805
207,26.09390026769777,1.5653797516353611,5.999025579066768
208,26.082351148596967,1.5578645726008502,5.972868641041402
209,26.09133186396203,1.5687343857023137,6.012473391092339
210,26.08569607992025,1.5739942587023923,6.0339361996707135
211,26.071100849883482,1.5417882192273096,5.913782575215654
212,26.04094611102935,1.521514576693208,5.842777640282385
213,26.07915109738306,1.5322476803698093,5.875374066618159
214,26.06715836639027,1.5140671609227172,5.808332230316604
215,26.101248560222693,1.4788592632618127,5.665856404722101
216,26.09220378613269,1.4458098311766276,5.541156442849174
217,26.072175313117448,1.4377449866145324,5.514480358265976
218,26.11850538448307,1.4265133876284382,5.461696091063181
219,26.109711704601118,1.4233120450390653,5.4512744573439536
220,26.13740938995752,1.4156350903654464,5.416126247421292
221,26.123120486433983,1.4198363260231497,5.435171218386739
222,26.141130296677073,1.4628400979730494,5.595932851300612
223,26.175334589336302,1.4955264928258538,5.713495228577226
224,26.162475141492145,1.5039687204162475,5.748571999715126
225,26.125403133933126,1.5093836681820836,5.7774559896517435
226,26.11779262074136,1.4691637069945382,5.625145004895272
227,26.138791914137094,1.4789171154018907,5.657939817035012
228,26.12954936269724,1.4647814102565084,5.605842603422937
229,26.122487559379987,1.439795419076248,5.511708698505057
230,26.10538572461046,1.45846661171537,5.5868418383124
231,26.081691667550864,1.4622934781378407,5.606589851520753
232,26.090725004188265,1.5012108678502754,5.7538104732976585
233,26.082276853150727,1.4715000597587917,5.64176228955654
234,26.072916148786913,1.494101835002004,5.730474590858222
235,26.073929966177854,1.5111863783565211,5.795775244916193
236,26.06982869502486,1.5016002971706224,5.759916241632943
237,26.03969806706163,1.4976306599089775,5.751336501875089
238,26.055222223895612,1.5142421629919942,5.811664740296329
239,26.07039621541397,1.5081050494668542,5.784741578170553
240,26.082182140682978,1.5061386745084238,5.774588438898865
241,26.04519322723209,1.507944234779273,5.78972181785394
242,26.019454523855575,1.5096741098027846,5.8020974591095325
243,26.001104850945325,1.5022336281131987,5.777576132725691
244,26.024279195726034,1.4669461716017573,5.636836895919384
245,26.04975670756278,1.4995462502073276,5.756469310026142
246,26.034857103416634,1.4729692651983106,5.657681389789569
247,26.014905994064993,1.4783395168687605,5.682663305437379
248,25.992350258271568,1.478138598357389,5.686821636635185
249,25.979412364261407,1.4777607434101026,5.688199265981031
250,25.971086929898842,1.4748516010330202,5.678821240766471
251,25.96582176932634,1.4921096168835601,5.746437105434509
252,25.975343295418668,1.5009521366487408,5.778372665101474
253,25.979413748598677,1.4963772487474565,5.759857644317208
254,25.97479121781265,1.5129030943993533,5.824505312527227
255,26.00257593257418,1.5159570664207291,5.8300264956505545
256,25.97620595551853,1.5152349773415819,5.833165089375482
257,25.986491438884524,1.5202361168237108,5.850101466752555
258,26.015781993206918,1.531201994325694,5.885665842085824
259,26.023969209502905,1.524491730129002,5.858029257014026
260,26.002999067427254,1.4963031783766767,5.754348467638973
261,26.016676581837153,1.491649337031369,5.733435369192097
262,26.035823791877636,1.4608463100841025,5.610908730069992
263,26.05055921877199,1.4882823524067545,5.713053374049263
264,26.0298851728973,1.4537028028863002,5.584745354158984
265,26.047762994051727,1.467203543480212,5.632742987623401
266,26.018901949486736,1.4852038472627422,5.708172659038905
267,26.04013235139042,1.507207922332679,5.788019438588611
268,26.051047846758188,1.498167794587728,5.750892645088598
269,26.01090382022597,1.494517438837046,5.745734362659538
270,26.007258121616246,1.4942169817909121,5.74538451844324
271,26.010902193782186,1.518457149342983,5.837771938975514
272,26.002339100885386,1.4944568169559431,5.747393767759364
273,26.02292132574591,1.4779357327613254,5.679361337879934
274,26.02696761630309,1.4586190717720207,5.6042605242200905
275,26.023854491081135,1.4391108373865857,5.5299680448174815
276,26.015237088207364,1.4246165785089449,5.476085317533853
277,26.035151738409496,1.443184329225593,5.543214588207959
278,26.063688080958713,1.4753302268564104,5.660481441742847
279,26.06323038468661,1.4776939849265491,5.669650166599321
280,26.04440132336121,1.4846500122325323,5.70045743727976
281,26.038119934683756,1.4906866172918185,5.725016326183242
282,26.017318993275858,1.5061849166223673,5.789162661270513
283,26.020295953970493,1.5217025973649292,5.848137162070708
284,26.020241725911127,1.5181064569700977,5.834328800482885
285,26.02815410846829,1.525486046299979,5.860907538593605
286,26.0065105442961,1.5339493719912323,5.89832830274751
287,25.977161655197005,1.5328341687623104,5.900699195347428
288,25.989729568646368,1.5115798018666415,5.816065911244377
289,26.001660832624793,1.5419088775715082,5.930039959743052
290,26.011181086783672,1.5631228910811106,6.009426814822093
291,26.00454101288606,1.5552776323866704,5.980792476267824
292,26.003904596349734,1.5509883435620986,5.964444061911443
293,25.99344466431082,1.5569485131545358,5.989773703568565
294,26.031680755939483,1.5713594941524975,6.036335144414255
295,26.05770551523857,1.5737039507564268,6.03930361342108
296,26.048015583035635,1.5666839448297254,6.014599998358662
297,26.043819596920468,1.5516519153924988,5.957850804556997
298,26.028245533994664,1.5603465890709463,5.994820461613624
299,26.020204629619275,1.557093079407021,5.984169231453905
300,26.038272311875005,1.5790855752840334,6.0644790728449225
301,26.0415673469105,1.6126240436757016,6.192499945157943
302,26.050238691038764,1.6121872477795123,6.188761903107252
303,26.05226325956188,1.6101525018806937,6.180470717029641
304,26.07010621348269,1.612266108894569,6.184348063993512
305,26.046813737479482,1.621254792206068,6.224388167191443
306,26.067975313662522,1.6319589305143773,6.260397713584795
307,26.065556994961906,1.630570662037843,6.255652477915621
308,26.07289495736837,1.6081933917659859,6.168066087005425
309,26.044932628388306,1.6149592075355363,6.200665713280719
310,26.02741226719585,1.6353542060739366,6.283199379506072
311,26.008823438495348,1.6325112527425811,6.27675933362799
312,26.01176298544413,1.649173631913827,6.340107100148056
313,25.975693741499857,1.6439566604057119,6.328826774621453
314,25.971119598717717,1.6623551726364343,6.400783633211217
315,25.942968053227027,1.6691554208792727,6.4339416270901495
316,25.94031086274334,1.6575146036445985,6.389725290552308
317,25.910738362218147,1.6621132120360782,6.414765912111927
318,25.916998383359147,1.6618227124413938,6.412095597877651
319,25.923002220017963,1.6720402241730714,6.450025386650268
320,25.91514185120377,1.6781216713774647,6.475448527400267
321,25.92815344238233,1.6742318506401048,6.457196631301149
322,25.899521416569712,1.6765078123020718,6.473122747470901
323,25.905685843047245,1.672162505757392,6.454808862766237
324,25.90666018511633,1.6716714106630661,6.452670466660386
325,25.88448514733892,1.657192192993317,6.402260595720932
326,25.88402673153688,1.6513173889701247,6.379677343472117
327,25.88571168354793,1.6218285703169677,6.26534278888591
328,25.887441414997085,1.6196461052559947,6.256493561073606
329,25.908842036420843,1.5989656375843775,6.171505601588303
330,25.92421564904662,1.6201726264407008,6.249649549186201
331,25.932037650235486,1.6555873984858849,6.384332079167912
332,25.9301016344592,1.6627501330535484,6.412431993108256
333,25.926652562035194,1.66680149277855,6.428911286524021
334,25.915741785487704,1.6761829879116528,6.4678179069151
335,25.91520849117819,1.665417119245635,6.426408337839769
336,25.944754179309264,1.6311071687877006,6.2868476514165454
337,25.91792762863019,1.6336035844735215,6.302986904975244
338,25.891230971470804,1.6262293907330034,6.281004532093988
339,25.8938140839803,1.6224537404697599,6.265796669458293
340,25.88155631251355,1.5965518211649792,6.168685537635376
341,25.905135293042925,1.5948733313676118,6.15659139906492
342,25.897040978405347,1.593765144882395,6.154236486752989
343,25.920142897974763,1.5696673740462008,6.055782100525552
344,25.892038517652644,1.570675660151912,6.066249511721755
345,25.920895866037473,1.5981734693534737,6.165579606557737
346,25.9145522913641,1.5935727873794368,6.149335591302062
347,25.904105837872656,1.5687218011940354,6.055880913289477
348,25.901582862041835,1.545590603570463,5.967166608321416
349,25.87600377820865,1.5504392858838376,5.991803445281349
350,25.879166941084087,1.5282698239183579,5.905405793770648
351,25.89925160670402,1.5253020235762906,5.8893671783993415
352,25.92009208294967,1.50868227771472,5.820512800983206
353,25.91883388743862,1.497364895909405,5.777130647205129
354,25.890791865531043,1.503521004169835,5.807165002826755
355,25.86133043604438,1.504317711885856,5.816861261666586
356,25.85734352378116,1.5039674657832844,5.8164036239843275
357,25.85280143368347,1.4945183673521607,5.7808758992167135
358,25.837425206153767,1.4896334177925177,5.7654096950718134
359,25.837317033511773,1.4971008484355959,5.7943355592758
360,25.83574030891546,1.48863359096001,5.761915753760338
361,25.835945679738764,1.49584720791613,5.789790807190051
362,25.848122701109283,1.5135800601077842,5.85566726686433
363,25.857779141188395,1.5188772668026664,5.8739664319557665
364,25.853744725025955,1.5162581428883122,5.8647525107672385
365,25.854943946813115,1.5207144842839255,5.8817164230262
366,25.857835199450665,1.5124999688218939,5.849290774558058
367,25.849851754710777,1.5155572408300941,5.862924303052937
368,25.878380177102958,1.5338157097559983,5.927015907715544
369,25.877740105098535,1.5337893903270703,5.9270608024418525
370,25.890662468924024,1.5134048559878366,5.845369379035172
371,25.867248786802975,1.5215448029603038,5.882128460977148
372,25.88201019793768,1.504305229285464,5.812165352617508
373,25.903198363415278,1.485900307390912,5.736358447107994
374,25.89758857309535,1.4831618092835446,5.727026688594401
375,25.88446197881468,1.4801530141212214,5.71830704973765
376,25.868992548721092,1.4499792193171894,5.605085766623228
377,25.88317431710113,1.4673398114924447,5.669087545119869
378,25.891730736414978,1.4572844664245552,5.628377960747841
379,25.89235712236383,1.4517900583359529,5.607021606704197
380,25.89782331577269,1.4570466635626997,5.626135624592461
381,25.898423169582337,1.4459051417119837,5.582985235217707
382,25.918272147473935,1.4470431896238978,5.583100529966966
383,25.936663420977727,1.4472840369533115,5.580070240579749
384,25.92202951904418,1.4520503500122752,5.601607501239418
385,25.937485467802116,1.4416729965015738,5.558260450078
386,25.94246669963558,1.4302581479250955,5.513192575265738
387,25.92762873028977,1.4116088014829373,5.444419218460326
388,25.93727882347947,1.438575150814673,5.546361129882356
389,25.943869781622634,1.4215908890648086,5.479486680401833
390,25.94160422912365,1.4303616824178353,5.5137749762291985
391,25.94755609404864,1.4401450380959095,5.55021456693651
392,25.943698443805204,1.444855523592796,5.569196414776385
393,25.931691712470773,1.4398869195181014,5.552614675060507
394,25.926514145033934,1.4370834511790134,5.542910408780418
395,25.93028406800834,1.4267581427575655,5.502285046378793
396,25.92897302057649,1.4469469499291643,5.580425220778736
397,25.926381023439763,1.4591762578568008,5.628152485059814
398,25.92882685648891,1.454331175040123,5.608935502904036
399,25.934320955181732,1.4422418857580903,5.561132247304617
400,25.92818208567464,1.449314023774006,5.589724798233172
401,25.94520725440541,1.4602549405169076,5.628226154443076
402,25.92789480399341,1.4474073044763527,5.582432802270638
403,25.918776659887662,1.444086352314046,5.571583764402501
404,25.922378436823266,1.4425767653914419,5.564986133148308
405,25.899715284722284,1.444971391958278,5.579101453716124
406,25.91107657051761,1.4307237297506856,5.521668410252801
407,25.925361846259698,1.4174118630180192,5.4672789966189494
408,25.96175090391797,1.4261356097486977,5.49321813858662
409,25.948773133295344,1.426816501760608,5.498589449417297
410,25.95019433801236,1.4255465350572187,5.493394448183572
411,25.93268472860072,1.434403899364111,5.531258773921434
412,25.922352028650874,1.4099324009007659,5.439060465433181
413,25.91886236604197,1.4122124350052576,5.448589583374196
414,25.913404109190118,1.4112740428106882,5.446115982539645
415,25.912399042931828,1.4037496433867602,5.417289387451231
416,25.930352591902693,1.4063553648413591,5.423587511419045
417,25.930943614298407,1.4088896752406355,5.433237201841622
418,25.926003045489427,1.39887848521476,5.395658107269007
419,25.92652877493192,1.376896498049642,5.310763002646727
420,25.921979961325224,1.3762736268278684,5.309292071366559
421,25.911355618204606,1.3800979435807539,5.326228252647403
422,25.916982950510334,1.399289048947121,5.3991201507487485
423,25.90758359471331,1.4117485800027774,5.449171185115304
424,25.907299950353366,1.4126259012234756,5.452617231168499
425,25.90753568439562,1.4157927602577616,5.464791315951013
426,25.90983102879561,1.4236848518577427,5.494767025981339
427,25.93299722564281,1.401909418722643,5.405890443455648
428,25.93252188174957,1.3966638568084175,5.385761798166426
429,25.942835345441523,1.3745043641166148,5.298204093016118
430,25.95556119282451,1.382678574046524,5.32709951356694
431,25.95523197034249,1.3852624228995818,5.33712210502468
432,25.950369585428547,1.3973104217493009,5.384549214797726
433,25.986302854778245,1.4078853844986365,5.417797954431832
434,25.97216080414704,1.4081408686193035,5.42173167353277
435,25.95248583898259,1.4024100533308907,5.403760017563963
436,25.955186355596283,1.4060230336985098,5.417117852422402
437,25.975425152975493,1.4062951073465277,5.41394452281154
438,25.96328638318234,1.4045068920379655,5.4095882597810565
439,25.985717405437622,1.393896596860373,5.364087414298957
440,25.996030890815653,1.3882249801918372,5.340142062541918
441,25.994251741410494,1.4015898091278214,5.3919221182850965
442,25.98549191942532,1.4061418531684478,5.41125739519787
443,25.981996526527364,1.4149654831066312,5.4459459328383995
444,25.977348712214212,1.415093342134342,5.447412504683295
445,25.966530484729468,1.415952322498578,5.45299004551755
446,25.966478737256402,1.4298275365688073,5.506436013279334
447,25.97885819819765,1.4359985547629408,5.527566083957327
448,25.96913525599698,1.4406073664616539,5.547382892270078
449,25.97445362030511,1.440756604411264,5.54682160199503
450,25.97623169993272,1.4419954226106275,5.55121096573204
451,25.964704106499557,1.4411800212722645,5.550535123993592
452,25.97345424576086,1.4351526705337734,5.52545940541584
453,25.968854156216793,1.4259767660270992,5.49110391028065
454,25.96126330927594,1.4230481409690374,5.481428711755269
455,25.949659348262788,1.4293746074334617,5.50825962009845
456,25.94105886364734,1.437566400408417,5.541664308942144
457,25.931905860647298,1.4453036096094338,5.573456950585108
458,25.94254576677644,1.4348809437221144,5.530995132943768
459,25.947006283249486,1.437171270650568,5.538871247656641
460,25.944748661311394,1.4295417115899427,5.5099462717928125
461,25.944372150025846,1.4425847984708655,5.5602995136246856
462,25.94159533077727,1.4517271365988922,5.596136698950638
463,25.94789002561435,1.4524425006336341,5.597536058615408
464,25.93692161251338,1.44520735458274,5.572008028452742
465,25.94917183661483,1.463189088735607,5.6386735497701554
466,25.9337525994301,1.4588269666186748,5.625205843333035
467,25.917731267479745,1.4553338046080202,5.61520524149465
468,25.91624149860663,1.4645293254436003,5.651009717293843
469,25.902607502040457,1.4732766288757033,5.687754133477284
470,25.909195803142104,1.4666474760207477,5.660721726619094
471,25.900172642299612,1.452813079124327,5.6092795178964305
472,25.890154663133462,1.446809819423116,5.588262558675692
473,25.883463816601505,1.462205082540062,5.64918626386555
474,25.887385406214396,1.4591207948368006,5.636416238800738
475,25.892695825019324,1.4438036076349756,5.576103845625345
476,25.87573220243372,1.437415959474487,5.55507356556771
477,25.86978374258997,1.4193282137326555,5.4864324644352775
478,25.86565774225764,1.4262131487387786,5.513925696189522
479,25.87904127050347,1.4248694376604332,5.505881855385722
480,25.875157501608147,1.4248149035671709,5.506497510125758
481,25.86541982013884,1.4186563688923681,5.484760652474703
482,25.87068002222204,1.4111862443108183,5.454770586233748
483,25.861507051976766,1.4064830245400102,5.438519192687587
484,25.852485180189962,1.412133160814448,5.4622723926616015
485,25.84325094365863,1.4151352105109862,5.475840534134617
486,25.84545451472558,1.42002645045061,5.494298618898509
487,25.843312797095383,1.4229315473670252,5.5059951428787155
488,25.850949084560717,1.4254069832968503,5.513944492460293
489,25.846116156813785,1.4164261593803222,5.480228250877497
490,25.862176654240404,1.4039131137270078,5.42844143590992
491,25.882393132528147,1.4099945128801168,5.44769761304677
492,25.888676523403955,1.411609544240436,5.452613782571344
493,25.88468394310514,1.4178634423212477,5.477615432499502
494,25.90701260195409,1.4262689593205566,5.505339350523871
495,25.89403956654835,1.402965070454216,5.418100435231666
496,25.876688813062827,1.3959474981384536,5.394614079965921
497,25.865471497360602,1.3879109452564031,5.365883028260398
498,25.869847451126464,1.398214141963559,5.404802423381418
499,25.86105566840584,1.4021827978794141,5.4219859229971235
500,25.85754766438766,1.403034384879756,5.426014883894372
501,25.87671566976593,1.4163287220921978,5.47337127387855
502,25.883475377968278,1.4240823969910814,5.5018979337034635
503,25.88384851464081,1.4283466430915575,5.5182931637219035
504,25.879165663811648,1.4120077347354987,5.456156326979242
505,25.892663982443406,1.4168658646249712,5.47207450568115
506,25.879869895186864,1.4209936095044602,5.490729340060309
507,25.890334674916733,1.4196614201065707,5.483364498497494
508,25.871911450591732,1.4130724636048728,5.461801561525341
509,25.869955413663593,1.415447596809531,5.471395579065984
510,25.847862613980368,1.4147735384411375,5.473464323026567
511,25.850171654443805,1.4133781293600187,5.467577346307681
512,25.85730451915244,1.4076006521389461,5.443725393326825
513,25.861073221302366,1.4054378504083826,5.434568930614569
514,25.85755260728224,1.4051526658424645,5.43420596366391
515,25.862740826847748,1.412369002035581,5.4610182713868465
516,25.853321687524073,1.422576063314468,5.502488540963594
517,25.865689556625842,1.4221845587406228,5.498343879938477
518,25.87235841531598,1.4100126880989394,5.44988077802848
519,25.86795139597651,1.4101146218033138,5.451203306430529
