num_marked,pearson_mean,pearson_std,kappa_mean,kappa_std
1,,,0.0,0.0
2,,,-0.0003569984265779036,0.002509457403957905
3,0.04528701418066933,0.07222095350936485,0.015362007707596348,0.02509050768372427
4,0.06390183996229584,0.06810963773189671,0.025299783833645128,0.025423701892340358
5,0.09033199167419684,0.059001216145982124,0.03188635462753131,0.016372275388386745
6,0.11442414747737735,0.07952691158410596,0.05889788411732251,0.0444916040246122
7,0.1130610039543282,0.08051078965185857,0.058702606952295656,0.04686037470673918
8,0.1161524920764094,0.08791949274049571,0.061745132497554756,0.05271166655984708
9,0.15190034429654278,0.10500648601257774,0.09164104129609005,0.06693875916040883
10,0.19749468942649992,0.12831306505047654,0.1305692097786329,0.09592243672051007
11,0.1958959012427448,0.13615318302431295,0.12857706569773306,0.10705259974860727
12,0.20510973181371397,0.11222797219784267,0.1469412018007773,0.09947866052212927
13,0.2062994598598209,0.11261706739661718,0.15587328631786074,0.09820931770667068
14,0.23001872315042854,0.11352952892087019,0.16982975219284063,0.09902194520043121
15,0.24602987015697692,0.10501371840717186,0.18854310874561087,0.09436769687434834
16,0.2665950747486418,0.11042482134296287,0.20495586232562973,0.10431528012644835
17,0.27093257801458726,0.10966097422538577,0.2105036840448765,0.10127812811350596
18,0.2880233742863937,0.1143244772854358,0.21368841688789328,0.08784806242026692
19,0.29122953305339355,0.11336116189338367,0.22529626099220262,0.08650246829237465
20,0.29441061352036296,0.11227338887978633,0.22770197797097316,0.08786856724230403
21,0.28013756170519394,0.10591898002933926,0.2187487256927958,0.0751848712695133
22,0.29165495555563103,0.0898148670217464,0.23078197066359712,0.058097678477230665
23,0.30403311392693316,0.0731465652945625,0.2568161551156444,0.06882004223998481
24,0.3477085723648851,0.048268283475710654,0.2879124303094359,0.02036571962516254
25,0.37173186571976324,0.07854194948447166,0.3163450312126061,0.0706436441580755
26,0.3775037949027052,0.08281936865445423,0.3333626993078317,0.07064294405198646
27,0.38917333651267905,0.07020892574226287,0.31465746678678913,0.07598509851910877
28,0.40488095224405607,0.07156634224391319,0.34585153711808003,0.08250883741614812
29,0.39449847686675843,0.0788159062603881,0.3277456293119615,0.09024282024406774
