num_marked,pearson_mean,pearson_std,kappa_mean,kappa_std
1,,,0.0,0.0
2,,,-0.012005809706914894,0.06855001192295142
3,0.064536523333072,0.1380718752361859,0.03284594369950169,0.07841310185702402
4,0.11070304496720089,0.10560720700573495,0.04807631514722395,0.06928232503465559
5,0.10278349659591615,0.10570582271604854,0.049235671650039725,0.0685549544931069
6,0.09318331236370975,0.09661107634372443,0.053672153519005936,0.06455819114370254
7,0.10859950516356727,0.11264809057556903,0.06010434452411904,0.08147547342192572
8,0.12601887874600504,0.1205439402736359,0.07150002670032443,0.07718979156742319
9,0.10463335057943293,0.09301049445541974,0.06231383614661965,0.054015237256234146
10,0.08521452641084695,0.09357854152660358,0.06397373699287875,0.05909399060240219
11,0.12521255511872123,0.0881672426679968,0.10091735301723985,0.060594356432546195
12,0.13532879861676328,0.08426385547613101,0.11465383321730808,0.0583902782220028
13,0.16186017544087183,0.08564288828070755,0.13400325212950118,0.05696327905202377
14,0.15362237045065816,0.12011636029484153,0.11916007511547415,0.09244470242964209
15,0.14965534862561108,0.12534310471835947,0.11479644519221037,0.09320318140240032
16,0.16142288808606167,0.13421482336615867,0.1303627322047487,0.10628759886703298
17,0.17283104423531087,0.14685430644318273,0.13949525329727847,0.12160544937349956
18,0.18569909322704628,0.1514852632074678,0.16088355024288042,0.1284827557559734
19,0.18899376151039696,0.15076792515065424,0.16322895085720485,0.12505995970569378
20,0.19592541352526868,0.15491989330465994,0.17315867691479275,0.1290999987686455
21,0.20208846938035957,0.14501192555794976,0.16958367311237033,0.12111844677873478
22,0.2218589342380466,0.15769531966541916,0.19628548393733097,0.13868075900089616
23,0.21930853960686067,0.1348028590558296,0.1954225521703716,0.11536262791225399
24,0.2110638195496512,0.1351063585209614,0.19784648213870187,0.11474190109467039
25,0.22727893489598952,0.12504532813228358,0.20336416048043765,0.10809557733691791
26,0.20829313798626464,0.12414007231945667,0.18834366028546673,0.10890702704500708
27,0.2074414070778688,0.12908705012098928,0.18988826669359246,0.110985966196461
28,0.21384017190812105,0.11765968421329011,0.19995350240821622,0.10169096368280993
29,0.22192162834180174,0.12383059040138311,0.2099993887141441,0.10934710878650515
30,0.22570498312746662,0.11247050493069022,0.20995770236494726,0.09544256254702983
31,0.2013184400107079,0.13219251286059905,0.19044532360512725,0.10912745784803747
32,0.18884719732513983,0.12040440755787789,0.17867328043910924,0.10665034054063863
33,0.20655195882334657,0.13544939693308966,0.19618887601287882,0.12560748455915538
34,0.2089036853489386,0.14267198466306485,0.20459029430410566,0.1258628310976997
35,0.21209326699959216,0.1432976299428116,0.2100568598822834,0.12487307360177473
36,0.21193479299938103,0.13876651235033247,0.2102772043582294,0.12828732256772907
37,0.2220047842506966,0.14299108520819845,0.21648232928034988,0.13648412997410175
38,0.22460568444923773,0.14097160115471474,0.22585876414636158,0.13935687634543148
39,0.2197877338957845,0.1435295382928316,0.22533324831669418,0.14255227159715644
40,0.22041993112521271,0.14094697832205852,0.22153224307636318,0.14072381250061208
41,0.224200580501632,0.14194511493422077,0.22553673197795962,0.14344388325180885
42,0.22838323008929856,0.14288306849489577,0.22023622120281897,0.14095455985930036
43,0.23552756627542903,0.12936389261824205,0.22389559802085443,0.13167560681534884
44,0.2353977898659405,0.127625639751692,0.22514245918198492,0.1261466599591492
45,0.2336830794785576,0.12558661933968374,0.22238653048789198,0.12402411518083031
46,0.23380354885638738,0.1269666195106249,0.2249208689070143,0.12268009241110449
47,0.25597228036470715,0.11790054705699689,0.2405254358943915,0.11873244302916588
48,0.25775722139784885,0.11474322934060141,0.24599491869933754,0.11872397545992502
49,0.2565894082749351,0.10503712700929732,0.23859245939390475,0.10758695814363999
50,0.26646511239244275,0.10134308722779686,0.2422424993491422,0.10588613142567119
51,0.26484517967806775,0.10664174177226181,0.24244730035826176,0.10887448933412457
52,0.27077909990730314,0.10225198210695327,0.24610412334328116,0.10181946106863177
53,0.25418119316563964,0.113917497286075,0.22988528853495777,0.11857620068003222
54,0.2660725282629763,0.1006680479103807,0.24434307160704774,0.1080949346176256
55,0.27620846722728076,0.10202672416361579,0.25779942830232716,0.10474714789494766
56,0.2802831804274316,0.09848868690964038,0.264547092219348,0.09739047993526599
57,0.2809960214853905,0.09287155356837856,0.2623997103221818,0.09364934998822988
58,0.2733055745251288,0.09384616660501235,0.2551821599792564,0.09581890007106365
59,0.27758947824663943,0.08758737086838185,0.2571325221167253,0.08976661395782581
60,0.2819149712554216,0.09004623996731624,0.263222068359831,0.09484280889272675
61,0.319196595581593,0.07690705428735745,0.2903994983661303,0.083598943238288
62,0.31499198325436667,0.07662979482730195,0.2902633579174984,0.08186471474640733
63,0.3100159958465228,0.07822540860549503,0.2860709093732875,0.08999363179301877
64,0.3086454252747811,0.08093225403489004,0.28487032265675694,0.09250054151232649
65,0.3122055176068796,0.08580758285509857,0.2836034697926581,0.09989025153846591
66,0.3188581220340711,0.08160007418200464,0.2938383762219116,0.09320376609977343
67,0.3188487630389942,0.0803725851941237,0.2895673496368718,0.0925566576071926
68,0.31777395587052526,0.08139653304903012,0.28992072973659927,0.09469268235674692
69,0.3250780377313855,0.08090562312280943,0.2964760326210019,0.09120036914997645
70,0.32456029480957416,0.08293646487260993,0.2954310207108035,0.09097831313821401
71,0.32620909011263255,0.07850102531573132,0.2968188044072889,0.08460135603486556
72,0.3424366811069655,0.07645208669032016,0.3126219078519923,0.0762908830648414
73,0.34251442728266024,0.07611245927555955,0.31078492384011625,0.07729790434447287
74,0.33993778926168494,0.07656606174742386,0.3096773134000882,0.07701041680919729
75,0.3439245499530132,0.08134935734646145,0.3088905015315647,0.08040355718573593
76,0.34092886340970985,0.08307074676774201,0.3077937843246358,0.0815764123593473
77,0.3434613831357873,0.07302991628119145,0.30905167904088787,0.07722388617767961
78,0.33803314115436034,0.06503666614279591,0.309100794948607,0.07316841641043793
79,0.35392133335816267,0.052258211758467676,0.32733204529379367,0.059825783500413045
80,0.3583601504234254,0.05651722354941757,0.3314482381403093,0.059930245526394296
81,0.3597867838713552,0.045572696055971536,0.32885970940444365,0.05695929727245323
82,0.36500730883075116,0.04417884710283915,0.33372554959814815,0.05335823173230249
83,0.358455288109084,0.042448391722533965,0.3274965816947134,0.052722510421652526
84,0.3535536733406902,0.04056294455171713,0.3256245023814377,0.05173314109893358
85,0.35334584525777624,0.04199995246640497,0.32304635705691875,0.05152760647989023
86,0.35147971318811355,0.042827686434558934,0.32141456266649504,0.05198230806371582
87,0.35044995926729816,0.05197336685982731,0.32454073290010416,0.05710818771554969
88,0.3576322711864205,0.04271617434423318,0.3333191552007655,0.048207358607388395
89,0.3591717908289879,0.03979040825416724,0.3392872101271138,0.04171707139064453
90,0.3575127371237431,0.03813157904712303,0.34100350185684913,0.04147264827033803
91,0.3631240496285235,0.037822544653267356,0.34533779237170903,0.04211734239684185
92,0.3686296633692533,0.03334861950042213,0.3454404135255781,0.03911980648137539
93,0.36543777821777834,0.03344022809773795,0.3395245052037165,0.03871327077017608
94,0.3715805902880128,0.02947622158311364,0.34090761667514985,0.034696011237587185
95,0.3775200147982244,0.0295567093538385,0.3455352763259926,0.03472272845825179
96,0.3727427265885642,0.029943808349445107,0.3417107915384754,0.034366262617567464
97,0.37611289077026033,0.028051972593143158,0.34143296493319947,0.03855323978893896
98,0.3784782978932776,0.02734379910959204,0.34054208511166806,0.035245188833492286
99,0.37705037622282256,0.026015416750236428,0.3397431871856045,0.03525133580022332
100,0.3787323556041121,0.024364650407733935,0.34317533405010425,0.03377203455442145
101,0.3854543873157743,0.03076470810901992,0.3472379138743202,0.044403147877681605
102,0.38513244193457596,0.02967438790308224,0.34754173440012714,0.042845177644613285
103,0.3856115052274991,0.026206266190306252,0.3475572614112464,0.03961704476678666
104,0.38272782859506876,0.024870666658685148,0.3472282771412122,0.04087194745409311
105,0.3841917817528586,0.025965817496745234,0.34637907346232305,0.04395122748175782
106,0.3897350057931268,0.02467769943563307,0.3545497151483302,0.03655117825753539
107,0.40033466020045927,0.021069486827039848,0.36573403978229113,0.02499483931942405
108,0.4057699249981468,0.02541944895642319,0.3684766549281099,0.028951411222846096
109,0.40458618629953635,0.024275232059418245,0.3700374470884299,0.03146037392528646
110,0.40379924921193255,0.025469975544001783,0.3686753942665958,0.03426895559626114
111,0.40248801677129037,0.024715071960598682,0.36665187660196524,0.033209365575230826
112,0.4025163048704168,0.022297668236011935,0.36680911056390464,0.031987083493722236
113,0.40234921322318284,0.021167896532467076,0.3646260971425775,0.030641450524778242
114,0.40064516695612384,0.014977021027603638,0.36782864372449114,0.026382222247233744
115,0.3981394817328259,0.01247539073316307,0.3635121603424667,0.025455595367589814
116,0.39529666013269293,0.012366291015738865,0.35694500840226595,0.02589100310650241
117,0.3923964370209441,0.017199210574768708,0.35645407325718625,0.03012040342297873
118,0.3979375970581981,0.019405586774756192,0.3620958646168563,0.03056246103100436
119,0.39745930324660234,0.02099578951430536,0.36254292812386246,0.030422795367635976
120,0.40294879237236475,0.02591276842787722,0.3654773290589176,0.030077650586304027
121,0.4051577072637912,0.025913163960325204,0.36606939737240374,0.032235754564957274
122,0.4174946178262716,0.027186026426805045,0.3788477983086807,0.024263078684972683
123,0.42138602801894703,0.03145199411716383,0.3806747969005518,0.03220576007468659
124,0.4216748368100756,0.03158229138193105,0.3793606749244217,0.031228012063126896
125,0.4256343749669405,0.030558870938730942,0.38027613916130043,0.032395402966027324
126,0.42086754443606156,0.0332719262793345,0.380138429271802,0.031317857779471894
127,0.4212387817772251,0.03258854924381237,0.377971422715887,0.03034395703535051
128,0.42049193974219967,0.034988845968365025,0.37710419295592185,0.02956098532314543
129,0.42067018430554637,0.03516530690689075,0.3774797592308393,0.034055624482556106
130,0.4170729937895895,0.03702430479730394,0.3724558075144251,0.031077719634094232
131,0.42193868475394203,0.034018028355654595,0.380308545428527,0.030178868823843966
132,0.41987362798771277,0.03168406444331597,0.3757885844193618,0.023230707794959848
133,0.42031414165989023,0.03292590659957397,0.37301840990773105,0.02654339930452872
134,0.4211580938690978,0.0326454957740581,0.3749681825310075,0.02775853982485809
135,0.42362274091928054,0.036371701091297615,0.38177896138460005,0.032664625927439975
136,0.4265495597503288,0.035918712783508555,0.387182117668019,0.030873577379045024
137,0.42846146807017005,0.03750259337791435,0.38850844154088626,0.031323380201909085
138,0.42782690155048486,0.03969862934464295,0.3916094602516317,0.034416646169889265
139,0.4286657924347822,0.040848127486418785,0.39314879731783436,0.03350590499683436
140,0.4289727947977138,0.0400391140817944,0.3922908712401215,0.033588601781215685
141,0.4297633328475447,0.041147747709350306,0.3970073704990355,0.037002144580459105
142,0.42776203765477006,0.04072741882854012,0.3915013646266585,0.03903136824247997
143,0.42765979954095784,0.041373683082408755,0.3921906821015404,0.040292837155917575
144,0.42695439606281793,0.041838717682172455,0.3920532188597187,0.04062335286472402
145,0.42371390792669805,0.03814340055128984,0.3900107016650479,0.03736279736797141
146,0.4246624471903299,0.039304984691793776,0.39177154843693957,0.03805665733591538
