num_marked,pearson_mean,pearson_std,kappa_mean,kappa_std
1,,,0.0,0.0
2,,,-0.02192315503031772,0.04088237988117549
3,0.0046853819146316115,0.11309930227709371,0.0037728441993204465,0.056210474649345255
4,0.016321501088142204,0.08608502506113512,0.002335487121496804,0.04186267346831569
5,0.05201920929078706,0.03833254955233581,0.025319216286610914,0.023630674016009448
6,0.09523104211053583,0.06684410168505261,0.053355043454654826,0.038260511489798844
7,0.1074913260885155,0.045897672107147694,0.06411096573377753,0.0367655214012843
8,0.1087209527558571,0.05776765887953065,0.06163344526193446,0.04707426849607148
9,0.10999780523775589,0.04878326466592484,0.060352994060164075,0.03465581143699866
10,0.10680692287973532,0.04656225097282485,0.05773013977496215,0.030528195676510918
11,0.12338169737324886,0.04855681918792426,0.07408090560168686,0.03887099840825546
12,0.16607018910981694,0.042192975781670077,0.11152108555381621,0.03175225798577931
13,0.15485359158045595,0.030393471975721786,0.10552098675770875,0.021731623323371748
14,0.16134469180077438,0.03045657051089907,0.11798376393212433,0.026477872003734637
15,0.16486238273148768,0.039304206452001327,0.12470025936910818,0.0420523798796966
16,0.17572893215565907,0.029414033954643374,0.1360723115805429,0.03721311855151073
17,0.178196703658306,0.028341646118326774,0.13588140514673025,0.036793347800012706
18,0.17617202304492835,0.04228419477507893,0.13911376736962616,0.0496510886862351
19,0.17373885468724862,0.05059625655406311,0.1278970063105614,0.05219042319834998
20,0.16502357375525842,0.03792086296694224,0.14288602031152897,0.04630897803653313
21,0.16479729425607947,0.03886069842883579,0.14550653665842725,0.047260827679123985
22,0.1652407186642458,0.03834513958176045,0.13657548132266562,0.04911532496148233
23,0.17285573746086064,0.029357117361221676,0.15326876742857418,0.0360888431661802
24,0.1722027782838941,0.029446513050023052,0.15293632217325373,0.03958723509089597
25,0.19567203267476224,0.059339767774855286,0.18402310538144437,0.049259944164086904
26,0.1944930447710532,0.05357197800177832,0.18470048668166023,0.051061339589088615
27,0.19510516516889745,0.05819342600496884,0.1829328738988539,0.053954940661287976
28,0.2061691803577655,0.06105019640882248,0.19609007954598165,0.06625850753973679
29,0.20059212092798076,0.06123505991529583,0.19047150004503657,0.06831466469324944
30,0.2035670939530335,0.06801020990162056,0.1947672452927284,0.0730368339707733
31,0.20899533958985442,0.06612691606975588,0.21051482013075118,0.06913901811563279
32,0.21111426498375852,0.06803478110317376,0.21024454049088476,0.07011089117486491
33,0.2040855159413925,0.0771037565702184,0.20809878439068186,0.08151007954563405
34,0.20371847351358996,0.06858241867925889,0.21044853822988693,0.06984454768838458
35,0.20097341206816646,0.06857935345516715,0.2107902225024502,0.07260009708206958
36,0.202146701982341,0.06736491846802917,0.211566926215727,0.07205821243730458
37,0.20429519701913068,0.07249500028711003,0.2174555874908382,0.07591818482889583
38,0.21065258564399728,0.0850263471453597,0.2202563825642636,0.0840452128712326
39,0.20694159513547952,0.0819171224512267,0.21466918809982155,0.08250293990778974
40,0.20962190192979283,0.06480044492391768,0.21363490861038184,0.07463030889392207
41,0.20883741649524162,0.07450954225100345,0.2171522313106687,0.0796639611343475
42,0.20918106452901375,0.07514133839150994,0.22696087179058191,0.08046933309527328
43,0.20886944184045314,0.06907807025546575,0.22847860222337682,0.07576327938125235
44,0.21392076478010855,0.07899223507509562,0.24106130353561603,0.08595280355211979
45,0.21193276696652133,0.07919544979917661,0.23728034900066702,0.08176103202491317
46,0.2131545291426275,0.0648687651011095,0.2367161139601235,0.07395378376011034
47,0.210194024248403,0.07038132370618315,0.2332177027101745,0.08205074059775062
48,0.20579541330452492,0.06837288464459494,0.23084067411136483,0.0804765210899813
49,0.20642148362635418,0.06101175303654576,0.22838695953913413,0.07305753356895035
50,0.20451236142484625,0.059595409091511,0.22657062137446257,0.07129056575693501
51,0.20059937947899992,0.06086162378685191,0.22312094610533242,0.07122352087834435
52,0.18912774655500714,0.08008985695672727,0.21466964299419677,0.08940621967948072
53,0.1983306695461829,0.06925287287481495,0.22176514242257728,0.07970262170837236
54,0.19795091855366262,0.06870027669253395,0.21755179688959325,0.0809307660851354
55,0.19627045379602073,0.06840358779012758,0.2168239592914601,0.08193046413160623
56,0.19569560414704168,0.06310723008762847,0.21898091964682456,0.07639223075771928
57,0.19324488291081504,0.06589425088610208,0.21536926701699466,0.08022526702423395
58,0.20296025017741987,0.0650989050418409,0.2223058749291204,0.07812088033873898
59,0.2127005118320628,0.06636188257714837,0.2267868056877198,0.07374408577258951
60,0.21061859324182003,0.06723186316181003,0.22251577191144287,0.07741616198697242
61,0.22233387313154843,0.07134079089420765,0.2253843874757294,0.0794171196938049
62,0.23874342281383698,0.07632071473770213,0.2331664475884096,0.08707083424228448
63,0.24048096381764097,0.07714658807688604,0.2378897633553935,0.0888052691507411
64,0.2422765923311787,0.06725447416902554,0.23793310255861524,0.077048459123207
65,0.24473267766664106,0.0639349358065814,0.24164959949881748,0.07388093621119594
66,0.24454426143748376,0.06195325925842605,0.24436129784518804,0.06764615072818633
67,0.24225525072090554,0.06054298610692592,0.23830714707164632,0.06612236915686337
68,0.2513504978968236,0.06094603671890481,0.24088109487557632,0.06676741935991096
69,0.25113510218715757,0.060014331686911664,0.2385970627032588,0.06537777767984744
70,0.2604241894681507,0.06372868484377921,0.23969611383809974,0.06765936584775262
71,0.25857765632495655,0.06872429353884597,0.23592751750475077,0.0727681213978472
72,0.2520314531723463,0.06883567424728376,0.22904017768377996,0.07507589760088322
73,0.25001841416303955,0.07083411710153338,0.2248912770237629,0.07794242971479123
74,0.27486458542077774,0.06608565006453054,0.24647375245972852,0.07321765255025355
75,0.28121375412746524,0.0689646145227085,0.2528219230898866,0.07391882209465137
76,0.2815186182978536,0.06456364457770167,0.25054806983617317,0.0725878685081926
77,0.2843859642115583,0.06097689537330928,0.255095226395509,0.06823701787071801
78,0.28208371103342567,0.06293909106460782,0.2519410574207632,0.07218527506646569
79,0.2780551957967497,0.06151102185486996,0.24370686219978827,0.07256280109131383
80,0.2830099972352722,0.06628736314090519,0.24559766873955596,0.07188675083808208
81,0.28055940149908226,0.05693638305918684,0.24410239817917456,0.06415962495685858
82,0.29145137985215513,0.03593698817907511,0.24623441484576897,0.05212769872841797
83,0.2817183097383366,0.02836015503577223,0.2389459993581336,0.0487026410888633
84,0.2826281385575184,0.03311201674729211,0.236272752816071,0.04894073271440384
85,0.28518515591158966,0.03731531049494684,0.23733124407501238,0.04922678632395515
86,0.279964092478987,0.04328517810990452,0.23261020670792326,0.05877189782728182
87,0.2792315236478067,0.044049249672493775,0.23021970941767003,0.05919316460513521
88,0.2932416826018403,0.04579676030159967,0.2397932337691695,0.05741059981476562
89,0.2883920313158502,0.044332213717412645,0.2393500898603224,0.05557634449496463
90,0.2858441678422464,0.04616021367468582,0.2379341205863496,0.05634958233852701
91,0.2869077272102486,0.05161332741095975,0.2392651033660594,0.06421183878721125
92,0.28831922223557405,0.04958414375381288,0.2402729827490399,0.0603258058708154
93,0.2871778183431192,0.05164771242193268,0.24161407676593044,0.06735758163739394
94,0.28421159688408,0.05341782777637659,0.2422990726663167,0.06766164226246492
95,0.28687866686051394,0.05746993705795679,0.24351278391128695,0.07170928255502068
96,0.28739707108507384,0.05615599524480675,0.24535927196264193,0.06961427857532453
97,0.2744722910618159,0.059586727040804865,0.23586077779153158,0.07132084152296955
98,0.2666436354501451,0.06884178527873341,0.23067856568534487,0.07389052364555433
99,0.2679893775837111,0.06822146914506466,0.232231000054344,0.07083103263024057
100,0.27095997695006435,0.07087978763621754,0.2368851987281376,0.07533254361262158
101,0.2700839969294197,0.06881859407375748,0.23433698117754806,0.07642188721864739
102,0.27139685848152817,0.06582177394370638,0.23484206232963886,0.07740742128717593
103,0.2692109781918311,0.06480222772934412,0.23114230643782685,0.07540345411505811
104,0.270510508819276,0.06870929146216447,0.23036896687428912,0.07139196773759801
105,0.2723521889519963,0.06702015320131617,0.23534087060531741,0.06430262939431884
106,0.27686125447548593,0.0641087208403112,0.24138129473820696,0.05868751352319505
107,0.2814824455772549,0.06943032041554827,0.24705010270530314,0.06181526036833943
108,0.2864064730199642,0.06459329569500856,0.2478057590550781,0.06202114685775077
109,0.28687246177666925,0.06260384635477959,0.2494131647859744,0.059410768646411725
110,0.289922116855135,0.06017908470313491,0.24933217305437583,0.06116712615035222
111,0.3016082354147439,0.05316452076231385,0.25857028239985846,0.05811005153350401
112,0.30385127336051865,0.055301633278967664,0.25944527855676175,0.06008540987631282
113,0.3139480809936338,0.050973038673499255,0.27171670401666526,0.06105234401281513
114,0.30463189544346414,0.04993347395760973,0.2557632656574441,0.0705898072813842
115,0.30493790548251465,0.04752841841676446,0.2607569009441946,0.07235799460485544
116,0.3038405670478235,0.04674921539350727,0.2594450510689207,0.0731482606673178
117,0.306190703976846,0.04395344654472715,0.26032499053446195,0.06781153138297077
118,0.3102195845200999,0.04879355129859507,0.25870259435104337,0.07060210800687246
119,0.3182063827386865,0.045227466784277505,0.26197714809064604,0.0627065342021907
120,0.3202174150442229,0.04789910316579032,0.26722423089629704,0.06140674459894355
121,0.32082460522943884,0.051195120528672936,0.2657851130989016,0.061364629565790724
122,0.3287526483853104,0.06056565978729015,0.2718774773387661,0.06197987188960008
