num_marked,pearson_mean,pearson_std,kappa_mean,kappa_std
1,,,0.0,0.0
2,0.008279971470817927,0.0765356166683082,0.00540135931138277,0.022261148505560494
3,0.022804722788277228,0.079793423315325,0.014005820537100288,0.03435504175828239
4,0.054811957354247896,0.05690658396535207,0.026250584863924665,0.02837400550957144
5,0.04895992729847648,0.07536128505746437,0.026470207222312504,0.038955460784873705
6,0.06667898356825859,0.07628775778628377,0.039174532083157174,0.04127671310909036
7,0.05334343752138674,0.06067497794352311,0.03294147756116965,0.034988939456661775
8,0.04375226705275886,0.05979967258080164,0.02580312072943578,0.0356258067692266
9,0.05370243577194853,0.06688344779193825,0.037506041441439056,0.04163584815308117
10,0.07012491418619675,0.06323542991785822,0.04534756074317614,0.03806509799353544
11,0.07788589525205966,0.06888737079766896,0.05375150046998369,0.04492362906846352
12,0.07923144439432103,0.07240329615216243,0.046705559419712196,0.050640246676037504
13,0.08680861114602097,0.07338172023172482,0.04942383058550999,0.04862426972994064
14,0.0851691203817877,0.07216390549343923,0.05197386473156,0.05112274061467189
15,0.08000331785145096,0.07197544587295869,0.05729766077132712,0.05561764544958924
16,0.08504934303352733,0.07710609116446221,0.06055938194903663,0.056262724290400364
17,0.09493945737438642,0.09559523525684574,0.07565007281421732,0.06733460192343563
18,0.09383577308098053,0.08151729888948075,0.07085018792609435,0.06268132905190904
19,0.0996082256055233,0.08160650359348114,0.07868263689898089,0.06094863848875643
20,0.1121164164543124,0.07761941810407086,0.09021676988998935,0.06369891134056431
21,0.09599810239636877,0.08182832206733277,0.0734653116551532,0.07607916323829873
22,0.10737016222874998,0.0739357938130891,0.08589870779825821,0.07114052153207738
23,0.11157210194033533,0.07749265567350296,0.08468904707193818,0.07572476937949242
24,0.1140896148149485,0.07908609566062286,0.09090771829750224,0.07427771851266574
25,0.12927582611509664,0.07476244856404694,0.0998949597226231,0.07039740587708225
26,0.133773379662931,0.07168442017282053,0.11631589777691993,0.061349324545179856
27,0.1386739000795155,0.07978169971494567,0.11005010606104168,0.06807877767281817
28,0.1357424680084333,0.08275015421766649,0.10782020299411921,0.07382785535145404
29,0.1344628138389265,0.0828132009842332,0.10411933716244712,0.07508143107643803
30,0.14484604056154854,0.08647245619125471,0.11501154003715382,0.07871647113823554
31,0.14514266567613027,0.08721810871946442,0.11608703404237748,0.08184001393696538
32,0.149696741672934,0.0888301172169028,0.12766795508187806,0.07214725383820927
33,0.16105624927078363,0.08300521145476829,0.13685234806684982,0.06772792657715543
34,0.15885774781859463,0.08596729559065011,0.14480486711688229,0.05595192811338931
35,0.15432033502517664,0.08964599041526011,0.14229036155609592,0.055947589990019295
36,0.1700117614608076,0.0886397208759311,0.16209036165252227,0.06732712141703247
37,0.17437300771652314,0.09938247881625276,0.15429226847314725,0.06394792291140709
38,0.18007086862584817,0.06483592721985891,0.16858396539777767,0.0434466802293941
39,0.17866302018069674,0.06099311121773545,0.17006997374875085,0.04929133802846317
40,0.16691998380688447,0.0588669363385408,0.15844765521318643,0.046478265474888605
41,0.1637845853801604,0.06151700711055994,0.15256656878088187,0.049740665259881835
42,0.16388826780611224,0.06305199531777136,0.1524477264335553,0.051119327591670226
43,0.16933162123290416,0.053653000407502226,0.1586490999581039,0.04545474353511373
44,0.16726899453727986,0.059171070360100775,0.15871094789751508,0.047205075145113
45,0.16546608765115622,0.05711164186328413,0.16348527394078555,0.04512266154507206
46,0.1694082231586894,0.06316207454577359,0.1630673638896823,0.05419871774673016
47,0.1698190875053278,0.06201267621853933,0.15893385946865698,0.048878658471428804
48,0.18517134379613293,0.06675788495990828,0.172054807059416,0.04671275735215139
49,0.17948460337422173,0.05626098322977022,0.16976177758945094,0.04104535022433558
50,0.18806849950644583,0.0546790555818979,0.17362758142091306,0.04061209080689
51,0.19413486318731493,0.04612744465836273,0.18034217346255238,0.04279952852166245
52,0.19759465359290657,0.05097771362072568,0.18308751527645253,0.04705393388250262
53,0.20525209030662003,0.054885354691645724,0.18689071892342907,0.052668638520390186
54,0.20900171101989923,0.055693705124331014,0.19244511204238438,0.054142887569931845
55,0.20949717332498002,0.05493915070364343,0.19630535730629445,0.05754363908256836
56,0.21117030041727855,0.05679813211763644,0.1934487194526035,0.0502394882868911
57,0.21788312952463662,0.05533168650518983,0.19470381857690977,0.04772892039118167
58,0.21080269943821284,0.05381253712266754,0.1930810729754145,0.051689434745495866
59,0.20755751020159474,0.0405322293678348,0.19025577162470036,0.04213224780543426
60,0.2164892034468829,0.03591562263914689,0.19817374041394736,0.03330729389986606
61,0.22648675013993072,0.04646759971746387,0.20215434506983493,0.04632303183905063
62,0.223884361370075,0.047967619873268086,0.2054659987178124,0.04121652626539903
63,0.2284398459357358,0.04617282900844296,0.20738200187024652,0.036513469036182473
64,0.22305874266004536,0.03763570395796893,0.2000797806079012,0.027511032264243215
65,0.2255213289590788,0.039165222110678986,0.20321297375336794,0.029381298575808113
66,0.22656838670911736,0.03125126907311878,0.20483695161484797,0.023367900390162195
67,0.227584644777527,0.02867919150912187,0.20583993100267733,0.02438916480440697
68,0.23459595240753775,0.030295794616880912,0.21026268489295724,0.025201930638940932
69,0.2426569637170049,0.02814295024533472,0.21941991344279707,0.022485643651067814
