num_marked,pearson_mean,pearson_std,kappa_mean,kappa_std
87,0.5750680840626764,0.04069636202385925,0.48619774802175336,0.045118505849857424
88,0.5769678166702192,0.039369623151984896,0.48652970207053753,0.04401947892722268
89,0.5749289771383658,0.03032009644991056,0.4991597714859675,0.03100110078366721
90,0.5895816511137907,0.025968149473120962,0.531107451616367,0.025398376936983692
91,0.5178359493488273,0.028036091649266612,0.4698213828778593,0.018303506970553215
92,0.5365041421705415,0.030284044568346397,0.4723993103278115,0.016823215191921887
93,0.5453915464602322,0.044207228153581184,0.4898995656655894,0.020045041586561823
94,0.578198217472155,0.02619829699985719,0.5144841399901172,0.024036872695730044
95,0.545338251202581,0.05168904069824158,0.5052666487996468,0.026237402888148693
96,0.5561336129159206,0.040291548358987295,0.4866894051691877,0.04553558532807471
97,0.5801258749564511,0.038886344154519026,0.520093166611202,0.04442754471307896
98,0.5710400384522477,0.04045550668955841,0.5108776674260646,0.03355628966426307
99,0.5639374573590401,0.04312754787865875,0.4846328104961451,0.03524903928139827
100,0.5712286040671825,0.056367609177575655,0.5065188856212148,0.04125290721831833
101,0.5628176815751221,0.06021845439948346,0.5098356329019749,0.046690855516643426
102,0.5953037330315502,0.054996299786308885,0.5338359440412157,0.03323407606602305
103,0.5904522399809563,0.057251564398990686,0.544716520380483,0.03637458379194924
104,0.6034126896215329,0.0466354833119015,0.529090651960963,0.04053641667251752
105,0.602655199874906,0.05271535087156218,0.5342364464424769,0.04712379509345423
106,0.6008596826123714,0.07122735599150644,0.5395151613531209,0.05120390870531827
107,0.6025876079039597,0.058965552748169385,0.5415227882686904,0.04403358412665719
108,0.5863016581817319,0.07836676057648356,0.5105904606498463,0.06585492174702176
109,0.6141904016109928,0.04725641924081961,0.5403314125364709,0.04077430889588086
110,0.5998210924946649,0.06579246261283389,0.5466610065092862,0.04007917660851155
111,0.6118979207554989,0.04598744810645832,0.5578000059990308,0.04410145058970817
112,0.6040919841246685,0.05670632295235917,0.5345727921740798,0.04307773916673826
113,0.6227818857300534,0.04438231691201633,0.5644038591923781,0.022814856200671
114,0.586075450134213,0.06362477596364197,0.5179719230955384,0.053803085965752395
115,0.6216302204295897,0.06378188022645966,0.5521485654470423,0.04357909213025882
116,0.6221114256243697,0.05456030247886769,0.5601866297560649,0.03482367728817287
117,0.6039331199691174,0.06745689896784589,0.5424731213441105,0.05074687346410884
118,0.6195224427635537,0.06978154948666042,0.54147729635284,0.06222686610841585
119,0.6184952171488747,0.06757345197302518,0.5504815919699692,0.03745747454476713
120,0.6126192176509293,0.08481792786981032,0.5478864608469892,0.04657124893852094
121,0.6011984647443605,0.06421234635765265,0.542770325153396,0.025808675429676443
122,0.6079797751950017,0.06155905279720179,0.5317101418404699,0.029996684420830214
123,0.6144200032281607,0.0702455835772921,0.5489798728001641,0.04650725049573919
124,0.6023004942134639,0.059565028657816356,0.5474509491554701,0.02895783063618399
125,0.5979953193569592,0.0437388508341563,0.5337823627901326,0.022573555043027427
